target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,training_size,population_size,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,numerical_alpha_normalized,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,fold_random_seed
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,175,sim_00177,177,240,241,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.032)",14.358956990839816,9.854983855216986,0.0319820765091644,0.1788353335030984,261.2293416094172,16.162590807460827,0.1788353335030984,0.0473454359474726,1e-08,fmin_l_bfgs_b,1,-27.40812632591326,1.2159132999950089,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1801900782
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,176,sim_00178,178,240,241,"3.8**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.032)",14.459256128409203,9.891261821769474,0.0320397405242428,0.1789964818767196,262.35668596509527,16.197428375056802,0.1789964818767196,0.047447486407379,1e-08,fmin_l_bfgs_b,1,-27.652385626594,1.0930850000004284,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1536763112
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,177,sim_00179,179,240,241,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.35943044397289,9.845023866264858,0.0319332395123283,0.1786987395376037,261.6064491114558,16.17425266005993,0.1786987395376036,0.0473795972711018,1e-08,fmin_l_bfgs_b,1,-27.30782685269037,0.7790636999998242,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,921582743
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,178,sim_00180,180,240,241,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.37743759004658,9.8550673845424,0.0319438107891628,0.1787283155774786,261.7710136401188,16.179339097754234,0.1787283155774786,0.0473944970859226,1e-08,fmin_l_bfgs_b,1,-27.3272264570721,1.3148305999930017,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1354028397
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,179,sim_00181,181,240,241,"3.78**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.316772952890998,9.8646218687051,0.031895739255945,0.1785937828031676,261.7311624047933,16.17810750380876,0.1785937828031676,0.0473908893504455,1e-08,fmin_l_bfgs_b,1,-27.01105877699763,0.6373640999663621,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3801639281
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,180,sim_00182,182,240,241,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.346039401685852,9.861767872744911,0.031873266285024,0.1785308552744428,261.2627402859087,16.163623983683507,0.1785308552744428,0.0473484624535109,1e-08,fmin_l_bfgs_b,1,-26.977995617672008,0.5797881000326015,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1686083591
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,181,sim_00183,183,240,241,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.348764703873094,9.860270016681136,0.0318588510585304,0.1784904789016221,261.59964870509845,16.174042435492076,0.1784904789016221,0.0473789814556097,1e-08,fmin_l_bfgs_b,1,-27.017397885620312,1.1254155000206083,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3422887393
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,182,sim_00184,184,240,241,"3.81**2 * Matern(length_scale=9.9, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.543637318540492,9.901047377766131,0.0319422552789855,0.1787239639191833,260.28630226253426,16.13339091023751,0.1787239639191833,0.0472599000405052,1e-08,fmin_l_bfgs_b,1,-27.25962494443553,1.1146611000294795,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3551384855
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,183,sim_00185,185,240,241,"3.8**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.402951824236316,9.88488427982122,0.0318889556066756,0.1785747899527691,261.8553183295794,16.181944207343548,0.1785747899527691,0.0474021282912576,1e-08,fmin_l_bfgs_b,1,-27.02060689309195,1.0199732999899425,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4016162992
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,184,sim_00186,186,240,241,"3.79**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.393738803130873,9.873200953136264,0.0318547248446501,0.1784789198887368,261.12922189651584,16.15949324380303,0.1784789198887368,0.0473363621855058,1e-08,fmin_l_bfgs_b,1,-26.93900362440272,1.4349308000528254,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2044009287
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,185,sim_00187,187,240,241,"3.76**2 * Matern(length_scale=9.78, nu=1.5) + WhiteKernel(noise_level=0.0316)",14.151152076327213,9.780607142035858,0.0316204569345991,0.1778214186609677,259.82526439322135,16.11909626477928,0.1778214186609677,0.0472180264183244,1e-08,fmin_l_bfgs_b,1,-26.75540818750173,1.4066912999842316,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3309091066
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,186,sim_00188,188,240,241,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.3524381261965,9.851099629193085,0.0318280507288651,0.1784041780028291,261.5407757337913,16.172222349874843,0.1784041780028291,0.0473736498384181,1e-08,fmin_l_bfgs_b,1,-27.012000785516733,1.4968435000046156,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3335430609
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,187,sim_00189,189,240,241,"3.78**2 * Matern(length_scale=9.76, nu=1.5) + WhiteKernel(noise_level=0.031)",14.29709099026134,9.764881053165016,0.0310321868113924,0.1761595493051469,254.4374764404957,15.951096402457596,0.1761595493051469,0.046725900693217,1e-08,fmin_l_bfgs_b,1,-25.97293549124396,0.760678899998311,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3386265544
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,188,sim_00190,190,240,241,"3.79**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.36278603499188,9.866735296023718,0.0318447258046357,0.1784509058666718,261.68933887864705,16.176814855794298,0.1784509058666718,0.0473871027679291,1e-08,fmin_l_bfgs_b,1,-26.9355099204418,0.5976553000509739,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1454934553
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,189,sim_00191,191,240,241,"3.79**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.355740320993364,9.86567131051223,0.0318072859961064,0.1783459727498955,261.39261763054094,16.1676410657381,0.1783459727498955,0.0473602297811242,1e-08,fmin_l_bfgs_b,1,-26.756892474799912,1.006572899990715,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3237800942
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,190,sim_00192,192,240,241,"3.8**2 * Matern(length_scale=9.93, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.456890199158506,9.9273117188145,0.0319239411247656,0.1786727207067873,262.09358142294315,16.189304537964045,0.1786727207067874,0.0474236890710915,1e-08,fmin_l_bfgs_b,1,-26.76959777848944,1.1411712000262924,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,186566271
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,191,sim_00193,193,240,241,"3.79**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.366664563849106,9.870629282962245,0.0318388874176453,0.1784345465924279,261.6528943459556,16.175688373171496,0.1784345465924279,0.0473838029373822,1e-08,fmin_l_bfgs_b,1,-26.815430309536453,0.6481492000166327,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3513826253
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,192,sim_00194,194,240,241,"3.79**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.393698040545225,9.888863888646986,0.0318286177005064,0.1784057670046192,261.5181817546417,16.171523791982057,0.1784057670046192,0.0473716035372797,1e-08,fmin_l_bfgs_b,1,-26.804399354970144,0.5865964999538846,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,967925555
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,193,sim_00195,195,240,241,"3.79**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.379206827157097,9.867471099688991,0.0318517671219328,0.1784706337802744,261.7557002658534,16.17886585227325,0.1784706337802744,0.0473931107974325,1e-08,fmin_l_bfgs_b,1,-26.97736929004151,0.5608001000364311,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2168091751
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,194,sim_00196,196,240,241,"3.76**2 * Matern(length_scale=9.83, nu=1.5) + WhiteKernel(noise_level=0.0317)",14.162974748067615,9.834674405012452,0.031662961672371,0.1779408937607401,260.1961628826692,16.130597102484124,0.1779408937607401,0.0472517160774504,1e-08,fmin_l_bfgs_b,1,-26.22590419732572,1.4837841999833472,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2087536932
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,195,sim_00197,197,240,241,"3.82**2 * Matern(length_scale=9.92, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.615948071363068,9.921812177849455,0.0317577793737432,0.1782071249241825,260.3547240307148,16.135511272677878,0.1782071249241825,0.0472661112652588,1e-08,fmin_l_bfgs_b,1,-26.869582917841484,0.5590277000446804,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3657500525
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,196,sim_00198,198,240,241,"3.78**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.303785165759104,9.86570805834308,0.0317676471354926,0.1782348089894133,260.8820530690746,16.151843643035757,0.1782348089894133,0.0473139540402112,1e-08,fmin_l_bfgs_b,1,-26.640266827390093,1.4503998999716714,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2102920415
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,197,sim_00199,199,240,241,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.374572580528614,9.846675362897994,0.0317634477294344,0.1782230280559571,260.9527867590971,16.154033142193843,0.1782230280559571,0.0473203677886864,1e-08,fmin_l_bfgs_b,1,-26.890926592404696,0.9997633000020868,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3050436416
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,198,sim_00200,200,240,241,"3.79**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0317)",14.363379564374403,9.868567786806036,0.0317483809494316,0.1781807535886848,260.7537481600552,16.147871319776335,0.1781807535886848,0.0473023178255299,1e-08,fmin_l_bfgs_b,1,-26.64045714001935,0.6754874000325799,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1215101666
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,199,sim_00201,201,240,241,"3.81**2 * Matern(length_scale=9.91, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.494133685469754,9.913023488281375,0.0318625749687472,0.1785009102742819,261.29957532188297,16.164763385892257,0.1785009102742819,0.0473518001296877,1e-08,fmin_l_bfgs_b,1,-26.92646346876612,0.9438630000222474,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,319041173
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,200,sim_00202,202,240,241,"3.8**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.434126604924831,9.889664611664584,0.0319083039693094,0.1786289561334036,261.6082996325645,16.174309865727334,0.1786289561334036,0.0473797648449329,1e-08,fmin_l_bfgs_b,1,-27.163604027820696,0.8343688999884762,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2082419965
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,201,sim_00203,203,240,241,"3.82**2 * Matern(length_scale=9.94, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.578827525534155,9.94446703216376,0.0319472757461473,0.1787380086779176,261.6099586415835,16.17436115095689,0.1787380086779176,0.047379915075894,1e-08,fmin_l_bfgs_b,1,-26.9017289567592,0.59236960002454,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4265879871
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,202,sim_00204,204,240,241,"3.8**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.432726255540164,9.872132190688095,0.0319296865593032,0.178688798080079,261.643830599419,16.175408205032078,0.1786887980800791,0.0473829822346336,1e-08,fmin_l_bfgs_b,1,-27.2790804603078,0.579023500031326,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4203175588
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,203,sim_00205,205,240,241,"3.8**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.41570300217044,9.862545509706244,0.031937488812867,0.1787106287070444,261.7613493517474,16.179040433590227,0.1787106287070444,0.0473936222023588,1e-08,fmin_l_bfgs_b,1,-27.327131292356768,0.679235499992501,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3608726868
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,204,sim_00206,206,240,241,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.377601372393675,9.856404139739976,0.0318897613127217,0.1785770458729838,261.21582066642407,16.16217252309924,0.1785770458729838,0.0473442106578093,1e-08,fmin_l_bfgs_b,1,-27.183667912490108,0.9321164999855682,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4199636972
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,205,sim_00207,207,240,241,"3.8**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.430343904000058,9.8757994374943,0.0319297717817572,0.1786890365460545,261.2038224814119,16.161801337765908,0.1786890365460545,0.0473431233363746,1e-08,fmin_l_bfgs_b,1,-27.237686154638965,0.7075595000060275,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,865247477
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,206,sim_00208,208,240,241,"3.73**2 * Matern(length_scale=9.68, nu=1.5) + WhiteKernel(noise_level=0.0312)",13.90153918795952,9.682198181909463,0.0312375590303221,0.1767415034176245,256.02745387333334,16.000857910541338,0.1767415034176245,0.0468716681832002,1e-08,fmin_l_bfgs_b,1,-26.28866905258573,0.7968236000160687,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4111573962
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,207,sim_00209,209,240,241,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.032)",14.399561579168951,9.858034014895376,0.031992783832588,0.1788652672616684,261.8854769174985,16.182876039737142,0.1788652672616684,0.0474048579285683,1e-08,fmin_l_bfgs_b,1,-27.47312425029085,0.9416665000026114,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1028852240
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,208,sim_00210,210,240,241,"3.8**2 * Matern(length_scale=9.92, nu=1.5) + WhiteKernel(noise_level=0.032)",14.413105055514562,9.915288460818669,0.0319625327677967,0.1787806834302765,262.37742261071025,16.19806848394926,0.1787806834302765,0.0474493614925636,1e-08,fmin_l_bfgs_b,1,-26.806007099519466,0.6588207999593578,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3162301942
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,209,sim_00211,211,240,241,"3.81**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.032)",14.47833591547195,9.874005423051871,0.0320275253178754,0.1789623572650837,261.63587906317457,16.175162412265745,0.1789623572650838,0.0473822622284283,1e-08,fmin_l_bfgs_b,1,-27.638539747551192,0.637083999987226,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2200416777
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,210,sim_00212,212,240,241,"3.78**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.306050003499625,9.88588202802858,0.0319275280397162,0.1786827580929852,262.28466181951217,16.195204902053945,0.1786827580929852,0.0474409731385664,1e-08,fmin_l_bfgs_b,1,-26.729588632917626,0.7813757000258192,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2657207124
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,211,sim_00213,213,240,241,"3.77**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.245643745868742,9.848060478040388,0.0317971529493671,0.1783175620890078,261.2691117694527,16.163821075768336,0.1783175620890077,0.047349039799729,1e-08,fmin_l_bfgs_b,1,-26.686357713069494,1.0611455999896862,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,148900499
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,212,sim_00214,214,240,241,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.35590391645293,9.848284962567046,0.0318620847274489,0.1784995370510773,261.3837045888436,16.167365418918557,0.1784995370510773,0.0473594223227783,1e-08,fmin_l_bfgs_b,1,-27.09877785167797,0.8448654999956489,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2321976513
