simulation_id,candidate_id,value,unit,analysis_domain,persistence_window_um,event_position_s,available,note
sim_00172,G1,35.23861,um,full_valid_track,,0.3601714626084696,True,Spike-sensitive global maximum depth reference.
sim_00172,G2,34.985851,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00172,G3,34.936815,um,adaptive_active_interior,50.0,0.672575416723297,True,Maximum trailing 50 um rolling-median depth.
sim_00172,G4,34.985406,um,adaptive_active_interior,50.0,0.6683288772298693,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00172,R0,0.3095143467729533,dimensionless,Phase1_T0_window,,0.8247410947544824,True,T0-window median depth/width.
sim_00172,R1,0.3163289412359467,dimensionless,full_valid_track,,0.4292442657816164,True,Spike-sensitive global maximum depth/width reference.
sim_00172,R2,0.3139459039464722,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00172,R3,0.3137914966595514,dimensionless,adaptive_active_interior,50.0,0.40755525244222374,True,Maximum trailing 50 um rolling-median depth/width.
sim_00173,G0,42.79696,um,Phase1_T0_window,,0.618970718535758,True,Existing late-active median depth geometry target.
sim_00173,G1,43.13503,um,full_valid_track,,0.24815850775892304,True,Spike-sensitive global maximum depth reference.
sim_00173,G2,43.005706,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00173,G3,42.89072,um,adaptive_active_interior,50.0,0.4366628690290715,True,Maximum trailing 50 um rolling-median depth.
sim_00173,G4,42.990088,um,adaptive_active_interior,50.0,0.5792104189900106,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00173,R0,0.3793074989140128,dimensionless,Phase1_T0_window,,0.618970718535758,True,T0-window median depth/width.
sim_00173,R1,0.4034317608095648,dimensionless,full_valid_track,,0.11488372195698661,True,Spike-sensitive global maximum depth/width reference.
sim_00173,R2,0.3872274810383514,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00173,R3,0.3935757097139939,dimensionless,adaptive_active_interior,50.0,0.13715163504250874,True,Maximum trailing 50 um rolling-median depth/width.
sim_00174,G0,42.82524,um,Phase1_T0_window,,0.6445442188817061,True,Existing late-active median depth geometry target.
sim_00174,G1,46.95971,um,full_valid_track,,0.5367763681359986,True,Spike-sensitive global maximum depth reference.
sim_00174,G2,46.81867,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00174,G3,46.74359,um,adaptive_active_interior,50.0,0.4297443810564836,True,Maximum trailing 50 um rolling-median depth.
sim_00174,G4,46.81223,um,adaptive_active_interior,50.0,0.4292419132064826,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00174,R0,0.2677862244337167,dimensionless,Phase1_T0_window,,0.6445442188817061,True,T0-window median depth/width.
sim_00174,R1,0.3070749981724472,dimensionless,full_valid_track,,0.3772396582460249,True,Spike-sensitive global maximum depth/width reference.
sim_00174,R2,0.30450772871943993,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00174,R3,0.3042207796070162,dimensionless,adaptive_active_interior,50.0,0.40282284050397354,True,Maximum trailing 50 um rolling-median depth/width.
sim_00175,G0,26.81054,um,Phase1_T0_window,,0.8249405778665666,True,Existing late-active median depth geometry target.
sim_00175,G1,27.19738,um,full_valid_track,,0.8041422165101643,True,Spike-sensitive global maximum depth reference.
sim_00175,G2,27.003237000000002,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00175,G3,26.941025,um,adaptive_active_interior,50.0,0.5818705951941783,True,Maximum trailing 50 um rolling-median depth.
sim_00175,G4,27.00984,um,adaptive_active_interior,50.0,0.8235070324108575,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00175,R0,0.2460848708348724,dimensionless,Phase1_T0_window,,0.8249405778665666,True,T0-window median depth/width.
sim_00175,R1,0.2598164969199274,dimensionless,full_valid_track,,0.8630646290712006,True,Spike-sensitive global maximum depth/width reference.
sim_00175,R2,0.2522751066131045,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00175,R3,0.2525256588433338,dimensionless,adaptive_active_interior,50.0,0.8642229106192951,True,Maximum trailing 50 um rolling-median depth/width.
sim_00176,G0,26.82025,um,Phase1_T0_window,,0.8249669422334518,True,Existing late-active median depth geometry target.
sim_00176,G1,26.999319999999997,um,full_valid_track,,0.7783664029741818,True,Spike-sensitive global maximum depth reference.
sim_00176,G2,26.9133615,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00176,G3,26.87328,um,adaptive_active_interior,50.0,0.3981258448988959,True,Maximum trailing 50 um rolling-median depth.
sim_00176,G4,26.927478,um,adaptive_active_interior,50.0,0.3952341603596006,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00176,R0,0.2272603836208934,dimensionless,Phase1_T0_window,,0.8249669422334518,True,T0-window median depth/width.
sim_00176,R1,0.23011666853999582,dimensionless,full_valid_track,,0.8713715083533949,True,Spike-sensitive global maximum depth/width reference.
sim_00176,R2,0.22790171974952883,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00176,R3,0.22787363484223433,dimensionless,adaptive_active_interior,50.0,0.8764358289281318,True,Maximum trailing 50 um rolling-median depth/width.
sim_00177,G0,50.67512,um,Phase1_T0_window,,0.48288631262170856,True,Existing late-active median depth geometry target.
sim_00177,G1,51.022310000000004,um,full_valid_track,,0.48120489265837535,True,Spike-sensitive global maximum depth reference.
sim_00177,G2,50.87408,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00177,G3,50.76388,um,adaptive_active_interior,50.0,0.4160722409134552,True,Maximum trailing 50 um rolling-median depth.
sim_00177,G4,50.881156,um,adaptive_active_interior,50.0,0.41492873652146695,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00177,R0,0.3182083627627127,dimensionless,Phase1_T0_window,,0.48288631262170856,True,T0-window median depth/width.
sim_00177,R1,0.33252572532198055,dimensionless,full_valid_track,,0.34867984799416585,True,Spike-sensitive global maximum depth/width reference.
sim_00177,R2,0.3302559611291159,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00177,R3,0.3292623414022833,dimensionless,adaptive_active_interior,50.0,0.35632395051654675,True,Maximum trailing 50 um rolling-median depth/width.
sim_00178,G0,50.253045,um,Phase1_T0_window,,0.5195228640100387,True,Existing late-active median depth geometry target.
sim_00178,G1,50.62823,um,full_valid_track,,0.39569697036695684,True,Spike-sensitive global maximum depth reference.
sim_00178,G2,50.4026725,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00178,G3,50.316945000000004,um,adaptive_active_interior,50.0,0.4130371922644742,True,Maximum trailing 50 um rolling-median depth.
sim_00178,G4,50.411204,um,adaptive_active_interior,50.0,0.535399695194785,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00178,R0,0.41719170848211856,dimensionless,Phase1_T0_window,,0.5195228640100387,True,T0-window median depth/width.
sim_00178,R1,0.4267930738716915,dimensionless,full_valid_track,,0.2552394415835401,True,Spike-sensitive global maximum depth/width reference.
sim_00178,R2,0.42200567892525925,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00178,R3,0.42150876958211325,dimensionless,adaptive_active_interior,50.0,0.26867225560501734,True,Maximum trailing 50 um rolling-median depth/width.
sim_00179,G0,38.26238,um,Phase1_T0_window,,0.8245569351152846,True,Existing late-active median depth geometry target.
sim_00179,G1,42.93278,um,full_valid_track,,0.48230675586256916,True,Spike-sensitive global maximum depth reference.
sim_00179,G2,42.799123,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00179,G3,42.86211,um,adaptive_active_interior,50.0,0.4903985472133802,True,Maximum trailing 50 um rolling-median depth.
sim_00179,G4,42.90596,um,adaptive_active_interior,50.0,0.4842857711297249,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00179,R0,0.2995019809680419,dimensionless,Phase1_T0_window,,0.8245569351152846,True,T0-window median depth/width.
sim_00179,R1,0.33882045979986564,dimensionless,full_valid_track,,0.4577909302330592,True,Spike-sensitive global maximum depth/width reference.
sim_00179,R2,0.3364327649571325,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00179,R3,0.33661279547474415,dimensionless,adaptive_active_interior,50.0,0.4954015898749192,True,Maximum trailing 50 um rolling-median depth/width.
sim_00180,G0,35.697935,um,Phase1_T0_window,,0.8244802677364794,True,Existing late-active median depth geometry target.
sim_00180,G1,43.33023,um,full_valid_track,,0.3809936681176642,True,Spike-sensitive global maximum depth reference.
sim_00180,G2,42.72955,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00180,G3,42.74644,um,adaptive_active_interior,50.0,0.4862712333577327,True,Maximum trailing 50 um rolling-median depth.
sim_00180,G4,42.778909999999996,um,adaptive_active_interior,50.0,0.4219048865101224,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00180,R0,0.24871372340263095,dimensionless,Phase1_T0_window,,0.8244802677364794,True,T0-window median depth/width.
sim_00180,R1,0.30338091122587374,dimensionless,full_valid_track,,0.4211941264536614,True,Spike-sensitive global maximum depth/width reference.
sim_00180,R2,0.29893199456651787,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00180,R3,0.29901175676674785,dimensionless,adaptive_active_interior,50.0,0.4855518537922292,True,Maximum trailing 50 um rolling-median depth/width.
sim_00181,G0,38.81103,um,Phase1_T0_window,,0.6755683823976651,True,Existing late-active median depth geometry target.
sim_00181,G1,42.960010000000004,um,full_valid_track,,0.3794436793395213,True,Spike-sensitive global maximum depth reference.
sim_00181,G2,42.85345,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00181,G3,42.85997,um,adaptive_active_interior,50.0,0.4143193969570275,True,Maximum trailing 50 um rolling-median depth.
sim_00181,G4,42.88274,um,adaptive_active_interior,50.0,0.400379255827775,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00181,R0,0.22054351240621622,dimensionless,Phase1_T0_window,,0.6755683823976651,True,T0-window median depth/width.
sim_00181,R1,0.25531112349404106,dimensionless,full_valid_track,,0.38038410095717545,True,Spike-sensitive global maximum depth/width reference.
sim_00181,R2,0.2534048706436397,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00181,R3,0.2532769568571598,dimensionless,adaptive_active_interior,50.0,0.40550679274308,True,Maximum trailing 50 um rolling-median depth/width.
sim_00182,G0,34.705600000000004,um,Phase1_T0_window,,0.8247157183914073,True,Existing late-active median depth geometry target.
sim_00182,G1,35.38736,um,full_valid_track,,0.4736318062468499,True,Spike-sensitive global maximum depth reference.
sim_00182,G2,34.944604999999996,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00182,G3,34.90918,um,adaptive_active_interior,50.0,0.44140093029912586,True,Maximum trailing 50 um rolling-median depth.
sim_00182,G4,34.96051,um,adaptive_active_interior,50.0,0.4337459228947041,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00182,R0,0.317908835392143,dimensionless,Phase1_T0_window,,0.8247157183914073,True,T0-window median depth/width.
sim_00182,R1,0.3305927231310171,dimensionless,full_valid_track,,0.5072394979042784,True,Spike-sensitive global maximum depth/width reference.
sim_00182,R2,0.3252259783153529,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00182,R3,0.32608923693582664,dimensionless,adaptive_active_interior,50.0,0.45001965563217283,True,Maximum trailing 50 um rolling-median depth/width.
sim_00183,G0,38.797700000000006,um,Phase1_T0_window,,0.7185301729356856,True,Existing late-active median depth geometry target.
sim_00183,G1,42.907039999999995,um,full_valid_track,,0.44087533572693927,True,Spike-sensitive global maximum depth reference.
sim_00183,G2,42.76716,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00183,G3,42.768275,um,adaptive_active_interior,50.0,0.4567926881783231,True,Maximum trailing 50 um rolling-median depth.
sim_00183,G4,42.83667,um,adaptive_active_interior,50.0,0.44333892183585205,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00183,R0,0.2125180709434443,dimensionless,Phase1_T0_window,,0.7185301729356856,True,T0-window median depth/width.
sim_00183,R1,0.24303991110699236,dimensionless,full_valid_track,,0.4414708296918527,True,Spike-sensitive global maximum depth/width reference.
sim_00183,R2,0.24121320030350016,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00183,R3,0.24115884769818535,dimensionless,adaptive_active_interior,50.0,0.445050873822593,True,Maximum trailing 50 um rolling-median depth/width.
sim_00184,G0,54.712819999999994,um,Phase1_T0_window,,0.3651863211100362,True,Existing late-active median depth geometry target.
sim_00184,G1,55.02534,um,full_valid_track,,0.37357728761193726,True,Spike-sensitive global maximum depth reference.
sim_00184,G2,54.508359999999996,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00184,G3,51.013490000000004,um,adaptive_active_interior,50.0,0.34888351626919745,True,Maximum trailing 50 um rolling-median depth.
sim_00184,G4,54.509628,um,adaptive_active_interior,50.0,0.34888351626919745,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00184,R0,0.29870804985829613,dimensionless,Phase1_T0_window,,0.3651863211100362,True,T0-window median depth/width.
sim_00184,R1,0.30189643354957957,dimensionless,full_valid_track,,0.2663878273836936,True,Spike-sensitive global maximum depth/width reference.
sim_00184,R2,0.29784138780463787,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00184,R3,0.2922743301939209,dimensionless,adaptive_active_interior,50.0,0.29404721441677234,True,Maximum trailing 50 um rolling-median depth/width.
sim_00185,G0,42.579249999999995,um,Phase1_T0_window,,0.8244966947380581,True,Existing late-active median depth geometry target.
sim_00185,G1,43.08986,um,full_valid_track,,0.4753540169377803,True,Spike-sensitive global maximum depth reference.
sim_00185,G2,42.972010000000004,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00185,G3,42.933704999999996,um,adaptive_active_interior,50.0,0.7619838190771842,True,Maximum trailing 50 um rolling-median depth.
sim_00185,G4,42.996316,um,adaptive_active_interior,50.0,0.4945388245172968,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00185,R0,0.37247006581998277,dimensionless,Phase1_T0_window,,0.8244966947380581,True,T0-window median depth/width.
sim_00185,R1,0.3897967510114797,dimensionless,full_valid_track,,0.423462212735441,True,Spike-sensitive global maximum depth/width reference.
sim_00185,R2,0.38684887616585334,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00185,R3,0.3869304213432583,dimensionless,adaptive_active_interior,50.0,0.43995536263677865,True,Maximum trailing 50 um rolling-median depth/width.
sim_00186,G0,54.80547,um,Phase1_T0_window,,0.4529155937769523,True,Existing late-active median depth geometry target.
sim_00186,G1,54.959900000000005,um,full_valid_track,,0.484684850962948,True,Spike-sensitive global maximum depth reference.
sim_00186,G2,54.86432,um,adaptive_active_interior,,,True,Interior q95 depth.
